tweet_created,username,user_follower_count,tweet_text,tweet_retweet_count,source
2022-10-09,julius blue,16,samuelotigba all such abstracts as soulmates love language befitting burial colorful weddings are heavi https t co lbevrruim5,0,original tweet
2022-10-09,f,3340,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,sophietucker88,758,rt toppsta win 5 new that s not my books babies amp toddlers love touching the textured touchy feely patches amp looking for the famil,236,other
2022-10-09,mishal abdul hannan stan,503,i ve got so much to tell you is a love language,1,original tweet
2022-10-09,mir ah cole,823,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,ciejae,181,his love language is https t co 6npdwh9evf,0,original tweet
2022-10-09,j,140,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,zeeeee,177,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
2022-10-09,name can t be blank daw,151,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,125,other
2022-10-09,octoberine got7,25,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,rewa singh,275,rt urfan09728 her eyes have a language of love n landscape for dreams rashamidesai ratrikeyatri2 rky2 with rashami awaited https,38,other
2022-10-09,bonitabum,4721,lokis love language gotta be physical touch,0,original tweet
2022-10-09,ir,28,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,dwoods444,260,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,lain barbero,19,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,skwhite2020,1196,rt callie carmen free to kindleunlimited member patrick https t co lak30s8wyp ebook 99c risking love boxset reduced 50 https t,11,other
2022-10-09,dez,1093,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,khadijah xo,690,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,nia,3,they say that kissing is a language of love so would you mind starting a conversation with me,0,original tweet
2022-10-09,azu,3,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,bona fide,38,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,m,596,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,617,leviwithnos
2022-10-09,j inactive,182,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,617,leviwithnos
2022-10-09,m,145,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,tobarra,28531,saidstetik soyy fercha estoy de su love language y de los mesnajitos hasta los huevos,0,original tweet
2022-10-09,catita,10,rt lacancircle the insult is always a rupture in the system of language just as words of love are jacques lacan seminar iii https t co,13,other
2022-10-09,darcy,140,rt badjaune does this count as chiscara bc like their love language is physical touch right chiscara scaramouche childe genshin https,41,other
2022-10-09,sandra tedesco,277,rt tutidemor i m in a conference for world language teachers amp met a woman who came from turkey of course i tried to impress her w my,29,other
2022-10-09,riel,165,rt infoari os vocais escondidos na outro de love language https t cokhwtadgxs,141,other
2022-10-09,m n,241,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,smokahontas,300,rt madiiii my love language is definitely physical touch and quality time as long as i m under you i m literally fine,26,other
2022-10-09,demont,322,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,ibadan cake girl,4968,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,lydiaaa,1173,transparency my love language,0,original tweet
2022-10-09,w,368,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,aleppo,3504,wanza if gifts are your love language don t complain,0,original tweet
2022-10-09,keyaa,1436,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,perfectly imperfect,3393,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,bobo,3625,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,alvin,8556,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,aliss,33,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,kate,821,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,manlikeczar,744,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,0,156,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,lady p,238,i would love thato to come back however she must speak her home language kuzonyiwa more rhocpt,0,original tweet
2022-10-09,emiliaaa,11,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,mahnoor,823,almost crashing cars to get moon pics for you is my love language and i ll never be sorry,1,original tweet
2022-10-09,enigma,1525,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,shu,115,see you again is a love language https t co slwlhgluoi,0,original tweet
2022-10-09,miss bri,1015,my love language es invitarte a comer pan dulce,0,original tweet
2022-10-09,madmom,618,rt peneloperuzy love has no language https t co qeyvro2pgn,27,other
2022-10-09,chonkymunchies,202,i mean i love injoo do il chemistry even do il sacrificing all things he deserved to safe injoo i love his love la https t co uqyulum49b,0,original tweet
2022-10-09,shreya singh,1,rt okshreyaaaaa why is my toxic trait self isolation and avoidance when my love language is physical touch and quality time,11,other
2022-10-09,woman loving disaster cami,231,lillicroissant it s an autistic love language,0,original tweet
2022-10-09,zuriru,828,the normalized hateful language definitely played a role here why are alot of ppl here on twt so hateful to people https t co iteeuflxqn,0,original tweet
2022-10-09,gianna rae 888,130,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,psychology today,1072833,how do you want to be loved what about your partner here s what can happen to your relationship when those answer https t co mgjn5wb0o2,8,original tweet
2022-10-09,a sunflower,1131,remember to love people in their own love language not in yours,0,original tweet
2022-10-09,baby,822,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,k goddess samantha s world,9315,my love language https t co c78ijkvxtp,0,original tweet
2022-10-09,dammy,202,rt kaosiso distance is the greatest love language between nigerian parents and their children,301,kaosiso
2022-10-09,xandori,19,rt viscosity 20 baelzbrush00 7800 dahlia s flower language is that your love makes me happy https t co eibxszheol,81,other
2022-10-09,bloombox,217,my love language is receiving crypto i don t want stinky flowers,0,original tweet
2022-10-09,dinah,2483,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,sofiii,488,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,applovin mclovin,1733,realmmyers78 so stabbing is your love language https t co yj7l93zskl,0,original tweet
2022-10-09,maggie,202,rt ahmedwritesshit roasting is love language,14,other
2022-10-09,aom,0,rt puppapxiion love language 5555555555555555555555 https t co ukwn666ajd,150,other
2022-10-09,kd,1586,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,princess,669,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,zavy boy,303,rt wayydaminn my love language is quality time so idc what we do as long as i m with you,15606,other
2022-10-09,sergio rentero,168,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,the bitcoin world,329,jimofl jasonplowery mattcsnow observantape familyoffice love the language and fully agree,0,original tweet
2022-10-09,open dm ethvers,25212,ethvers when your best friend s love language is flirting for fun cw harsh words mature content https t co e6nkcglpad,0,original tweet
2022-10-09,yayi,268,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,marta betancor,239,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,xiulo,428,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,125,other
2022-10-09,bongass,710,my love language is inviting people over to my house to cook for them and maybe give them a little present i picked up,0,original tweet
